tick;adc
1177.000000;3821.491699
1178.000000;3821.063232
1179.000000;3822.535400
1180.000000;3822.355469
1181.000000;3820.081543
1182.000000;3818.665527
1183.000000;3817.962402
1184.000000;3816.401367
1185.000000;3815.121582
1186.000000;3813.970459
1187.000000;3812.397461
1188.000000;3810.968506
1189.000000;3809.592041
1190.000000;3807.721680
1191.000000;3806.776123
1192.000000;3806.467285
1193.000000;3806.103516
1194.000000;3806.123779
1195.000000;3806.152100
1196.000000;3804.776611
1197.000000;3802.562744
1198.000000;3801.557617
1199.000000;3801.249268
1200.000000;3800.936523
1201.000000;3800.523682
1202.000000;3799.881836
1203.000000;3798.710938
1204.000000;3797.516113
1205.000000;3797.440186
1206.000000;3796.652100
1207.000000;3790.723877
1208.000000;3788.722656
1209.000000;3790.793945
1210.000000;3792.821533
1211.000000;3793.045898
1212.000000;3792.787598
1213.000000;3793.493408
1214.000000;3793.998779
1215.000000;3792.729980
1216.000000;3791.515869
1217.000000;3792.408936
1218.000000;3795.554688
1219.000000;3795.633545
1220.000000;3792.961914
1221.000000;3789.528076
1222.000000;3787.954590
1223.000000;3787.428955
1224.000000;3786.686523
1225.000000;3787.399414
1226.000000;3788.660645
1227.000000;3789.078613
1228.000000;3788.956055
1229.000000;3788.387695
1230.000000;3787.509766
1231.000000;3787.434570
1232.000000;3787.733887
1233.000000;3787.666992
1234.000000;3787.255371
1235.000000;3786.630615
1236.000000;3786.646973
1237.000000;3787.124512
1238.000000;3786.432373
1239.000000;3785.325928
1240.000000;3785.006592
1241.000000;3785.671143
1242.000000;3786.660156
1243.000000;3787.435791
1244.000000;3787.415283
1245.000000;3786.205566
1246.000000;3784.808350
1247.000000;3784.454590
1248.000000;3784.402588
1249.000000;3785.692139
1250.000000;3791.229492
1251.000000;3796.932861
1252.000000;3800.197998
1253.000000;3802.480957
1254.000000;3803.180664
1255.000000;3802.678711
1256.000000;3802.026611
1257.000000;3801.528809
1258.000000;3801.335693
1259.000000;3801.939209
1260.000000;3802.644775
1261.000000;3802.753662
1262.000000;3802.709229
1263.000000;3802.753662
1264.000000;3802.485840
1265.000000;3801.589111
1266.000000;3800.952881
1267.000000;3800.960693
1268.000000;3801.061279
1269.000000;3801.158936
1270.000000;3800.875244
1271.000000;3799.912598
1272.000000;3798.999756
1273.000000;3799.540039
1274.000000;3800.402588
1275.000000;3800.652832
1276.000000;3801.000244
1277.000000;3801.535400
1278.000000;3801.260742
1279.000000;3799.978760
1280.000000;3799.236084
1281.000000;3799.191650
1282.000000;3799.404785
1283.000000;3799.582031
1284.000000;3799.769043
1285.000000;3800.225098
1286.000000;3800.516113
1287.000000;3800.769531
1288.000000;3801.322021
1289.000000;3801.925537
1290.000000;3802.274658
1291.000000;3802.231689
1292.000000;3801.248291
1293.000000;3799.921631
